session_id,auction_tier,round,status,player_key,rank,bid,name_confidence,bid_confidence,is_self,is_imputed_zero
session_51c28be3f669900a,S,4,complete,player_4310e2e463a988c8,1,6000000,0.953479,0.997548,false,false
session_51c28be3f669900a,S,4,complete,player_da12aefa80fa5bef,2,666666,0.993903,0.993944,false,false
session_51c28be3f669900a,S,4,complete,player_1f32c12d1f8e31ab,3,10,0.998446,0.997519,false,false
session_51c28be3f669900a,S,4,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_0a9195866b89fa38,S,1,complete,player_25e03db1b852cc6c,1,6000001,0.978686,0.998501,false,false
session_0a9195866b89fa38,S,1,complete,player_2ee02afd7bac741e,2,4000000,0.995142,0.997601,false,false
session_0a9195866b89fa38,S,1,complete,player_cee09f17ce94ce07,3,2888888,0.995005,0.993355,false,false
session_0a9195866b89fa38,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_0a9195866b89fa38,S,2,complete,player_cee09f17ce94ce07,1,6000000,0.993269,0.999162,false,false
session_0a9195866b89fa38,S,2,complete,player_2ee02afd7bac741e,2,5000000,0.995142,0.994987,false,false
session_0a9195866b89fa38,S,2,complete,player_5e3730811248c908,3,1165802,0.955049,0.998877,true,false
session_0a9195866b89fa38,S,2,complete,player_25e03db1b852cc6c,4,,0.984437,0.0,false,true
session_0a9195866b89fa38,S,3,complete,player_2ee02afd7bac741e,1,5000000,0.991766,0.999343,false,false
session_0a9195866b89fa38,S,3,complete,player_cee09f17ce94ce07,2,4000000,0.996441,0.995648,false,false
session_0a9195866b89fa38,S,3,complete,player_5e3730811248c908,3,1165802,0.955049,0.998877,true,false
session_0a9195866b89fa38,S,3,complete,player_25e03db1b852cc6c,4,,0.984437,0.0,false,true
session_0a9195866b89fa38,S,4,complete,player_25e03db1b852cc6c,1,6371386,0.998067,0.998205,false,false
session_0a9195866b89fa38,S,4,complete,player_2ee02afd7bac741e,2,5000000,0.995142,0.994757,false,false
session_0a9195866b89fa38,S,4,complete,player_cee09f17ce94ce07,3,4840000,0.995005,0.998793,false,false
session_0a9195866b89fa38,S,4,complete,player_5e3730811248c908,4,1165802,0.892692,0.998787,true,false
session_8580841c5c2b3fd1,S,1,complete,player_c397af284ae61075,1,6000000,0.993355,0.996106,false,false
session_8580841c5c2b3fd1,S,1,complete,player_7dc69ad174b232fe,2,4000000,0.991818,0.995648,false,false
session_8580841c5c2b3fd1,S,1,complete,player_65d2e2a2961cefdf,3,3000000,0.99861,0.998932,false,false
session_8580841c5c2b3fd1,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_8580841c5c2b3fd1,S,2,complete,player_c397af284ae61075,1,6000100,0.993355,0.999596,false,false
session_8580841c5c2b3fd1,S,2,complete,player_7dc69ad174b232fe,2,4000000,0.991854,0.997925,false,false
session_8580841c5c2b3fd1,S,2,complete,player_5e3730811248c908,3,1172157,0.955049,0.99968,true,false
session_8580841c5c2b3fd1,S,2,complete,player_65d2e2a2961cefdf,4,,0.998542,0.0,false,true
session_8580841c5c2b3fd1,S,3,complete,player_c397af284ae61075,1,5000500,0.993355,0.9994,false,false
session_8580841c5c2b3fd1,S,3,complete,player_7dc69ad174b232fe,2,4000000,0.991818,0.995648,false,false
session_8580841c5c2b3fd1,S,3,complete,player_5e3730811248c908,3,1172157,0.955049,0.99949,true,false
session_8580841c5c2b3fd1,S,3,complete,player_65d2e2a2961cefdf,4,,0.998542,0.0,false,true
session_8580841c5c2b3fd1,S,4,complete,player_c397af284ae61075,1,5006000,0.993144,0.997187,false,false
session_8580841c5c2b3fd1,S,4,complete,player_7dc69ad174b232fe,2,4000000,0.991818,0.995648,false,false
session_8580841c5c2b3fd1,S,4,complete,player_5e3730811248c908,3,1172157,0.955049,0.99949,true,false
session_8580841c5c2b3fd1,S,4,complete,player_65d2e2a2961cefdf,4,,0.998542,0.0,false,true
session_2792e6aae985a85d,S,1,complete,player_c891d93c9557a520,1,3000006,0.998739,0.998025,false,false
session_2792e6aae985a85d,S,1,complete,player_0690155026acd9ba,2,3000000,0.992008,0.996609,false,false
session_2792e6aae985a85d,S,1,complete,player_680aa5cd45eddcc3,3,3000000,0.78116,0.998932,false,false
session_2792e6aae985a85d,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2792e6aae985a85d,S,2,complete,,1,3100000,0.0,0.998083,false,false
session_2792e6aae985a85d,S,2,complete,player_c891d93c9557a520,2,3000006,0.99884,0.998579,false,false
session_2792e6aae985a85d,S,2,complete,player_0690155026acd9ba,3,3000000,0.988508,0.998932,false,false
session_2792e6aae985a85d,S,2,complete,player_5e3730811248c908,4,1171757,0.892692,0.999432,true,false
session_2792e6aae985a85d,S,3,complete,,1,3100000,0.0,0.998083,false,false
session_2792e6aae985a85d,S,3,complete,player_0690155026acd9ba,2,3000000,0.992008,0.996609,false,false
session_2792e6aae985a85d,S,3,complete,player_c891d93c9557a520,3,2500044,0.999455,0.998807,false,false
session_2792e6aae985a85d,S,3,complete,player_5e3730811248c908,4,1171757,0.892692,0.999152,true,false
session_2792e6aae985a85d,S,4,complete,player_0690155026acd9ba,1,3300001,0.988121,0.999559,false,false
session_2792e6aae985a85d,S,4,complete,player_35e9178b19064895,2,3100000,0.998205,0.997618,false,false
session_2792e6aae985a85d,S,4,complete,player_c891d93c9557a520,3,2500044,0.999566,0.998807,false,false
session_2792e6aae985a85d,S,4,complete,player_5e3730811248c908,4,1171757,0.892692,0.999432,true,false
session_2792e6aae985a85d,S,5,complete,player_c891d93c9557a520,1,3888888,0.998739,0.991469,false,false
session_2792e6aae985a85d,S,5,complete,player_0690155026acd9ba,2,3630002,0.992008,0.998883,false,false
session_2792e6aae985a85d,S,5,complete,player_680aa5cd45eddcc3,3,3100000,0.78116,0.997788,false,false
session_2792e6aae985a85d,S,5,complete,player_5e3730811248c908,4,1171757,0.892692,0.999152,true,false
session_eabc24d3f38517c0,S,1,complete,player_76e14fe7996e7b6d,1,2100000,0.842968,0.998425,false,false
session_eabc24d3f38517c0,S,1,complete,player_766c3cc26e24a791,2,1000000,0.999256,0.997934,false,false
session_eabc24d3f38517c0,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_eabc24d3f38517c0,S,1,complete,player_e5e1a13a0ad004e5,4,,0.998974,0.0,false,true
session_6f3cf4d1ccf92738,S,1,complete,player_fd4ab9044b9b67d0,1,4000000,0.998537,0.99681,false,false
session_6f3cf4d1ccf92738,S,1,complete,player_637f54071e1dd49c,2,3000000,0.972676,0.996609,false,false
session_6f3cf4d1ccf92738,S,1,complete,player_6c3956872ac9a22c,3,1000000,0.998055,0.995674,false,false
session_6f3cf4d1ccf92738,S,1,complete,player_5e3730811248c908,4,500000,0.891666,0.990806,true,false
session_6f3cf4d1ccf92738,S,2,complete,player_fd4ab9044b9b67d0,1,4800000,0.999135,0.994591,false,false
session_6f3cf4d1ccf92738,S,2,complete,player_637f54071e1dd49c,2,3000000,0.972676,0.995961,false,false
session_6f3cf4d1ccf92738,S,2,complete,player_6c3956872ac9a22c,3,1600000,0.998055,0.999684,false,false
session_6f3cf4d1ccf92738,S,2,complete,player_5e3730811248c908,4,500000,0.891666,0.993859,true,false
session_9ce218a291200328,S,1,complete,player_23a3cef0cb6d509f,1,1000001,0.842055,0.996319,false,false
session_9ce218a291200328,S,1,complete,player_21fdf9effa15d8b7,2,1000000,0.939343,0.997934,false,false
session_9ce218a291200328,S,1,complete,player_ec6d30318249d8eb,3,1000000,0.998589,0.995674,false,false
session_9ce218a291200328,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_9ce218a291200328,S,2,complete,player_ec6d30318249d8eb,1,2096055,0.959045,0.999744,false,false
session_9ce218a291200328,S,2,complete,player_21fdf9effa15d8b7,2,1700000,0.958284,0.999216,false,false
session_9ce218a291200328,S,2,complete,,3,1000001,0.0,0.998567,false,false
session_9ce218a291200328,S,2,complete,player_5e3730811248c908,4,500000,0.91278,0.990806,true,false
session_9ce218a291200328,S,3,complete,player_969fc30a8acb89e2,1,3000001,0.998815,0.99311,false,false
session_9ce218a291200328,S,3,complete,player_21fdf9effa15d8b7,2,2200000,0.939205,0.99787,false,false
session_9ce218a291200328,S,3,complete,player_ec6d30318249d8eb,3,2096055,0.998589,0.999578,false,false
session_9ce218a291200328,S,3,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_1a61d05d9a7bebca,S,1,complete,player_07180fcfadb183fc,1,3000000,0.996378,0.976614,false,false
session_1a61d05d9a7bebca,S,1,complete,player_9afdcd4fda3eccdf,2,3000000,0.994643,0.996609,false,false
session_1a61d05d9a7bebca,S,1,complete,,3,2000001,0.0,0.998868,false,false
session_1a61d05d9a7bebca,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_1a61d05d9a7bebca,S,2,complete,player_9afdcd4fda3eccdf,1,4500000,0.99187,0.999451,false,false
session_1a61d05d9a7bebca,S,2,complete,player_969fc30a8acb89e2,2,4000001,0.999215,0.999125,false,false
session_1a61d05d9a7bebca,S,2,complete,player_07180fcfadb183fc,3,3000000,0.996938,0.998932,false,false
session_1a61d05d9a7bebca,S,2,complete,player_5e3730811248c908,4,1000000,0.892692,0.995935,true,false
session_1a61d05d9a7bebca,S,3,complete,player_969fc30a8acb89e2,1,4600001,0.998516,0.99871,false,false
session_1a61d05d9a7bebca,S,3,complete,player_9afdcd4fda3eccdf,2,4500000,0.994643,0.996552,false,false
session_1a61d05d9a7bebca,S,3,complete,player_07180fcfadb183fc,3,3000000,0.996888,0.998932,false,false
session_1a61d05d9a7bebca,S,3,complete,player_5e3730811248c908,4,1170650,0.91278,0.999014,true,false
session_1a61d05d9a7bebca,S,4,complete,player_969fc30a8acb89e2,1,5111111,0.998516,0.999048,false,false
session_1a61d05d9a7bebca,S,4,complete,player_9afdcd4fda3eccdf,2,4750000,0.994643,0.99843,false,false
session_1a61d05d9a7bebca,S,4,complete,player_07180fcfadb183fc,3,4600000,0.996888,0.996682,false,false
session_1a61d05d9a7bebca,S,4,complete,player_5e3730811248c908,4,1170650,0.91278,0.999298,true,false
session_1a61d05d9a7bebca,S,5,complete,player_969fc30a8acb89e2,1,4666666,0.998815,0.997641,false,false
session_1a61d05d9a7bebca,S,5,complete,player_5e3730811248c908,2,1170650,0.900543,0.999534,true,false
session_1a61d05d9a7bebca,S,5,complete,player_9afdcd4fda3eccdf,3,1234,0.990322,0.999729,false,false
session_1a61d05d9a7bebca,S,5,complete,player_07180fcfadb183fc,4,,0.996812,0.0,false,true
session_7dcd966151b8c630,S,1,complete,player_df5091ac4ad8ea07,1,5356313,0.997917,0.999337,false,false
session_7dcd966151b8c630,S,1,complete,player_6c3956872ac9a22c,2,2000000,0.998039,0.996932,false,false
session_7dcd966151b8c630,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_7dcd966151b8c630,S,1,complete,player_7ffa76e61fce8562,4,,0.92763,0.0,false,true
session_3ba1b0105f71b090,S,1,complete,player_ad378367af32fc93,1,4000000,0.997967,0.995618,false,false
session_3ba1b0105f71b090,S,1,complete,player_2cc5143e5a668fdd,2,3500000,0.99742,0.99351,false,false
session_3ba1b0105f71b090,S,1,complete,player_21c198c1dda86e23,3,3133992,0.998321,0.999355,false,false
session_3ba1b0105f71b090,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_3ba1b0105f71b090,S,2,complete,player_ad378367af32fc93,1,4000000,0.997967,0.995618,false,false
session_3ba1b0105f71b090,S,2,complete,player_2cc5143e5a668fdd,2,3700000,0.997035,0.998049,false,false
session_3ba1b0105f71b090,S,2,complete,player_21c198c1dda86e23,3,3133992,0.998321,0.999355,false,false
session_3ba1b0105f71b090,S,2,complete,player_5e3730811248c908,4,1169850,0.892692,0.998453,true,false
session_3ba1b0105f71b090,S,3,complete,player_2cc5143e5a668fdd,1,4000000,0.997633,0.998934,false,false
session_3ba1b0105f71b090,S,3,complete,player_ad378367af32fc93,2,3750000,0.99823,0.998429,false,false
session_3ba1b0105f71b090,S,3,complete,player_5e3730811248c908,3,1169850,0.955049,0.998913,true,false
session_3ba1b0105f71b090,S,3,complete,player_21c198c1dda86e23,4,,0.996522,0.0,false,true
session_3ba1b0105f71b090,S,4,complete,player_2cc5143e5a668fdd,1,4000000,0.997635,0.997695,false,false
session_3ba1b0105f71b090,S,4,complete,player_ad378367af32fc93,2,3200000,0.99823,0.997968,false,false
session_3ba1b0105f71b090,S,4,complete,player_5e3730811248c908,3,1169850,0.955049,0.998913,true,false
session_3ba1b0105f71b090,S,4,complete,player_21c198c1dda86e23,4,,0.996522,0.0,false,true
session_b92d206e043fc3ba,S,1,complete,player_8780d06bb9c71960,1,3500000,0.998647,0.999228,false,false
session_b92d206e043fc3ba,S,1,complete,player_5c01b567155c35d3,2,2600000,0.996011,0.997558,false,false
session_b92d206e043fc3ba,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_b92d206e043fc3ba,S,1,complete,player_cac4788114ec8347,4,,0.990605,0.0,false,true
session_b92d206e043fc3ba,S,2,complete,player_8780d06bb9c71960,1,4500000,0.999411,0.999373,false,false
session_b92d206e043fc3ba,S,2,complete,player_5c01b567155c35d3,2,4444444,0.996011,0.999779,false,false
session_b92d206e043fc3ba,S,2,complete,player_cac4788114ec8347,3,,0.989398,0.0,false,true
session_b92d206e043fc3ba,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_b92d206e043fc3ba,S,3,complete,player_8780d06bb9c71960,1,4500000,0.997794,0.999373,false,false
session_b92d206e043fc3ba,S,3,complete,player_cac4788114ec8347,2,4444444,0.988327,0.999779,false,false
session_b92d206e043fc3ba,S,3,complete,player_5c01b567155c35d3,3,886000,0.996173,0.990332,false,false
session_b92d206e043fc3ba,S,3,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_b92d206e043fc3ba,S,4,complete,player_8780d06bb9c71960,1,4600000,0.998647,0.998386,false,false
session_b92d206e043fc3ba,S,4,complete,player_5c01b567155c35d3,2,4500009,0.996011,0.994586,false,false
session_b92d206e043fc3ba,S,4,complete,player_cac4788114ec8347,3,4444444,0.989398,0.999641,false,false
session_b92d206e043fc3ba,S,4,complete,player_5e3730811248c908,4,443000,0.892692,0.994611,true,false
session_b92d206e043fc3ba,S,5,complete,player_5c01b567155c35d3,1,4999999,0.998167,0.999828,false,false
session_b92d206e043fc3ba,S,5,complete,player_8780d06bb9c71960,2,4720000,0.996587,0.998995,false,false
session_b92d206e043fc3ba,S,5,complete,player_5e3730811248c908,3,443000,0.955049,0.997757,true,false
session_b92d206e043fc3ba,S,5,complete,player_cac4788114ec8347,4,114514,0.98968,0.997716,false,false
session_13b27a2daddf7d1e,S,1,complete,player_9cc54a33c4d307be,1,2290000,0.999108,0.99978,false,false
session_13b27a2daddf7d1e,S,1,complete,player_14bc40f0a2771508,2,1500001,0.998938,0.999012,false,false
session_13b27a2daddf7d1e,S,1,complete,player_e7b47d7cd2142ad5,3,1500000,0.998254,0.999412,false,false
session_13b27a2daddf7d1e,S,1,complete,player_5e3730811248c908,4,500000,0.91278,0.990806,true,false
session_13b27a2daddf7d1e,S,2,complete,player_9cc54a33c4d307be,1,2290000,0.999108,0.999738,false,false
session_13b27a2daddf7d1e,S,2,complete,player_14bc40f0a2771508,2,1500001,0.998938,0.999294,false,false
session_13b27a2daddf7d1e,S,2,complete,player_e7b47d7cd2142ad5,3,1500000,0.998254,0.999303,false,false
session_13b27a2daddf7d1e,S,2,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_13b27a2daddf7d1e,S,3,complete,player_9cc54a33c4d307be,1,2977000,0.998912,0.999671,false,false
session_13b27a2daddf7d1e,S,3,complete,player_14bc40f0a2771508,2,1950002,0.998938,0.999047,false,false
session_13b27a2daddf7d1e,S,3,complete,player_e7b47d7cd2142ad5,3,1950000,0.998254,0.998043,false,false
session_13b27a2daddf7d1e,S,3,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_efd8e6a4d64847d0,S,1,complete,player_ab9a8b7bf6e34e4e,1,5555555,0.997002,0.992841,false,false
session_efd8e6a4d64847d0,S,1,complete,player_146e2660092931d6,2,3000000,0.995979,0.996609,false,false
session_efd8e6a4d64847d0,S,1,complete,player_e113fd3477686f63,3,2345678,0.910243,0.998936,false,false
session_efd8e6a4d64847d0,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_efd8e6a4d64847d0,S,2,complete,player_ab9a8b7bf6e34e4e,1,5555555,0.997002,0.992841,false,false
session_efd8e6a4d64847d0,S,2,complete,player_146e2660092931d6,2,4000000,0.995979,0.995648,false,false
session_efd8e6a4d64847d0,S,2,complete,player_e113fd3477686f63,3,2345678,0.936076,0.998936,false,false
session_efd8e6a4d64847d0,S,2,complete,player_5e3730811248c908,4,1169575,0.892692,0.998537,true,false
session_efd8e6a4d64847d0,S,3,complete,player_ab9a8b7bf6e34e4e,1,5555555,0.997215,0.992841,false,false
session_efd8e6a4d64847d0,S,3,complete,player_146e2660092931d6,2,4000000,0.995979,0.995648,false,false
session_efd8e6a4d64847d0,S,3,complete,player_e113fd3477686f63,3,2345678,0.910243,0.998936,false,false
session_efd8e6a4d64847d0,S,3,complete,player_5e3730811248c908,4,1169575,0.892692,0.998537,true,false
session_bb489b1b07408da9,S,1,complete,player_0985186b333bee8b,1,4000000,0.995832,0.995618,false,false
session_bb489b1b07408da9,S,1,complete,player_0690155026acd9ba,2,3000000,0.992008,0.996609,false,false
session_bb489b1b07408da9,S,1,complete,player_39c2034ec2d50f1e,3,2000000,0.995666,0.999133,false,false
session_bb489b1b07408da9,S,1,complete,player_5e3730811248c908,4,500000,0.91278,0.990806,true,false
session_bb489b1b07408da9,S,2,complete,player_0985186b333bee8b,1,4000000,0.995832,0.997695,false,false
session_bb489b1b07408da9,S,2,complete,player_0690155026acd9ba,2,3000000,0.992008,0.995961,false,false
session_bb489b1b07408da9,S,2,complete,player_39c2034ec2d50f1e,3,2000000,0.996771,0.996492,false,false
session_bb489b1b07408da9,S,2,complete,player_5e3730811248c908,4,1000000,0.892692,0.996471,true,false
session_bb489b1b07408da9,S,3,complete,player_0985186b333bee8b,1,4000000,0.995832,0.997695,false,false
session_bb489b1b07408da9,S,3,complete,player_0690155026acd9ba,2,3000000,0.992008,0.996609,false,false
session_bb489b1b07408da9,S,3,complete,player_39c2034ec2d50f1e,3,2000000,0.995666,0.996492,false,false
session_bb489b1b07408da9,S,3,complete,player_5e3730811248c908,4,1000000,0.892692,0.996471,true,false
session_0081765a2ec7eb3b,S,1,complete,player_1b2da91fde261d07,1,2000000,0.995364,0.998179,false,false
session_0081765a2ec7eb3b,S,1,complete,player_5e3730811248c908,2,500000,0.900543,0.996322,true,false
session_0081765a2ec7eb3b,S,1,complete,player_ad378367af32fc93,3,,0.997762,0.0,false,true
session_0081765a2ec7eb3b,S,1,complete,player_84abc119560a3791,4,,0.990088,0.0,false,true
session_2a0a88e99c054b94,S,1,complete,player_91a968502a4d2d6c,1,750000,0.97742,0.996603,false,false
session_2a0a88e99c054b94,S,1,complete,player_a900c02cab540583,2,500250,0.981792,0.997103,false,false
session_2a0a88e99c054b94,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_2a0a88e99c054b94,S,1,complete,player_ad378367af32fc93,4,,0.997993,0.0,false,true
session_2a0a88e99c054b94,S,2,complete,player_ad378367af32fc93,1,1500000,0.997967,0.997613,false,false
session_2a0a88e99c054b94,S,2,complete,player_91a968502a4d2d6c,2,666666,0.968312,0.989431,false,false
session_2a0a88e99c054b94,S,2,complete,player_a900c02cab540583,3,500250,0.981931,0.997723,false,false
